ID,Canonical_Smiles,Inhibition
TRAIN_0988,NC1=C(C#N)C(C2=C(O1)C(=O)C=C(CO)O2)c3ccc(SC(F)(F)F)cc3,9.29
TRAIN_0989,CCOc1cc(C)c(cc1S(=O)(=O)N2CCN=C2C)C(C)C,49.8
TRAIN_0990,Nc1nc(\C=C\c2ccccc2O)nc(n1)c3ccccc3O,38.2
TRAIN_0991,Cc1cc(C)c(C2=NCCNC(=C2)C(F)(F)F)c(O)c1,16.1
TRAIN_0992,Cn1nnc2c(Nc3ccccc3c4ccccc4)ncnc12,8.34
TRAIN_0993,CCn1cccc1c2nc(C)c(s2)C(=O)N3CCN(C(C)C3)c4cccc(C)c4,34.0
TRAIN_0994,COCc1nc2nccc(c3ccc4ccccc4c3)n2n1,4.73
TRAIN_0995,CC1OC23CCCCC2C4(C#N)C(=N)N=C(O3)C14C#N,24.5
TRAIN_0996,Cc1cc(cc(c1C)[N+](=O)[O-])c2oc(C=C3C(=O)OC4(CCCCC4)OC3=O)cc2,63.4
TRAIN_0997,CCN1CCC(CC1)N(C)C(=O)C2CC3CCCCC3N2S(=O)(=O)N4CC(C)CC(C)C4,71.0
TRAIN_0998,Cl.Cc1ccc(C2NCc3ccccc3n4cccc24)c(C)c1,14.2
TRAIN_0999,Cl.Cc1ccccc1CN2C(=N)N(CCO)c3ccccc23,8.77
TRAIN_1000,O=C(Nc1ccc(cc1)c2ccccc2)C3=C4Nc5ccccc5N4CCC3=O,12.6
TRAIN_1001,CN(Cc1ccccc1)C(=O)c2cc3C(=O)Oc4ccccc4c3n2C,0.5
TRAIN_1002,CC(SCc1oc(cc1)C(=O)O)c2oc(cc2)C(=O)O,17.9
TRAIN_1003,CCc1nc2C(=O)N(CC(=O)N3CCC(C)CC3)N=C(C)c2s1,7.8
TRAIN_1004,Clc1ccccc1CN2C(=O)c3ccccc3Sc4ccc(cc24)C(=O)NCc5ccccc5,85.8
TRAIN_1005,CCOC(=O)C1CC(=O)OC12CCOC(C)(C)C2,7.22
TRAIN_1006,Cn1nccc1C2=NN(C(C2)c3cnc4ccccc4n3)C(=O)CCC(=O)O,23.2
TRAIN_1007,Oc1ccc(cc1Cl)c2onc(n2)c3ccc(F)c(F)c3,70.3
TRAIN_1008,O=C(NCCCN1CCCC1=O)C2CCCN2c3nnc(s3)N4CCCC4=O,9.85
TRAIN_1009,Fc1cnc(nc1N2CCc3ccccc23)N4CCc5ccccc45,20.7
TRAIN_1010,CCOC(=O)c1[nH]c(C)c(C(=O)NCCN(CC)CC)c1C,14.6
TRAIN_1011,CN1C(=O)N(C)c2cc(SC3CCCCC3)c(NS(=O)(=O)c4ccc(Cl)s4)cc12,81.3
TRAIN_1012,Cc1oc(nn1)c2nnc(NCCCc3ccccc3)c4ccccc24,35.1
TRAIN_1013,CC1=C(Cc2ccccc2)C(=N\C(=N/C(=N)Nc3cccc(C)c3)\N1)O,6.99
TRAIN_1014,CN1c2ccc(F)cc2C(C)(C)C13Oc4c(Br)cc(cc4C=C3)[N+](=O)[O-],88.2
TRAIN_1015,Oc1ccccc1C(=O)c2c[nH]c(c2)c3ccnc(c3)N4CCOCC4,52.8
TRAIN_1016,CC1CCC2(CC1)Oc3ccccc3C4CC(=NN24)c5ccc(C)cc5,63.7
TRAIN_1017,COC(=O)CCC(=O)c1cc(sc1C(C)(C)C)C(C)(C)C,15.3
TRAIN_1018,CC(C)(C)C1CCc2c(C1)scc2C(=O)NN3C(=O)C4C5CCC(O5)C4C3=O,8.87
TRAIN_1019,Cn1c(cc2cc(ccc12)S(=O)(=O)N3CCCCC3)C(=O)O,14.6
TRAIN_1020,COC(=O)C1=C(NCc2ccccc2C(F)(F)F)c3cccc(Cl)c3NC1=O,16.7
TRAIN_1021,Cc1ccnc(NS(=O)(=O)c2cc(c3nc(C)cs3)n(C)c2C)c1,33.1
TRAIN_1022,Cl.CCN(CC)CCCNc1c(CC=C)c(C)c(C#N)c2nc3ccccc3n12,26.2
TRAIN_1023,OC(=O)c1nccnc1C(=O)Nc2nc(n[nH]2)c3cccs3,14.7
TRAIN_1024,CCOC(=O)C1=C(SC2(S1)C(=C(SC3=C2c4ccc(C)cc4N(C(=O)C)C3(C)C)C(=O)OCC)C(=O)OCC)C(=O)OCC,71.6
TRAIN_1025,COC(=O)c1cc(CN2CCN(CC#N)CC2)n(C)c1C,13.9
TRAIN_1026,CC(=O)c1c[nH]c(c1)C(=O)Nc2cc(ccc2O)C(F)(F)F,37.2
TRAIN_1027,Cc1nc(cs1)C(=O)NCc2onc(n2)C3=CC=CNC3=O,16.6
TRAIN_1028,Cl.Cl.C(\C=C\c1ccccc1)N2CCN(CC#Cc3ccccc3)CC2,81.0
TRAIN_1029,Cc1ccc(Cn2c(C)c3C=NN(CC(=O)N4CCc5ccccc45)C(=O)c3c2C)cc1,0.63
TRAIN_1030,CCCCSc1nnc2N(CCn12)c3ccccc3,6.62
TRAIN_1031,CC1CCC2[C@](C)(CO)[C@@H](O)CC[C@]2(C)[C@@]13CCC4(CCOC4)O3,1.23
TRAIN_1032,CCOC(=O)C(CC)SC1=NC2=C(SC(C)C2)C(=O)N1C,9.33
TRAIN_1033,Cc1ccc2nc(Nc3nc(C)cc(n3)C(F)(F)F)nc(C)c2c1,33.3
TRAIN_1034,CSc1nnc2c(OC(Nc3ccccc23)c4oc(cc4)c5cccc(c5)C(F)(F)F)n1,58.6
TRAIN_1035,Cc1cc(C)c2c(OCC(=O)N(CC(F)F)C3CC3)nn(C)c2n1,38.8
TRAIN_1036,CC(C)CN1C(=O)C(=O)C2=C(OC3(O)c4ccccc4C(O)(O)C123)c5cocc5,42.1
TRAIN_1037,CC(=O)ON1C(C)(C)Cc2noc(N)c2C1(C)C,10.6
TRAIN_1038,Cc1ccc(cc1)C2Nn3c(SC2C(=O)NCc4ccccc4)nnc3c5ccccc5,0.16
TRAIN_1039,CC(C)CCNC(=O)C1CCCN(C1)C2=NN3C(=O)C4=C(CCCC4)N=C3S2,17.8
TRAIN_1040,CC(C)Cc1ccc(cc1)S(=O)(=O)N2CCN=C2N3CCCCC3,51.7
TRAIN_1041,FC(F)(F)c1onc(c1)c2csc(c2)S(=O)(=O)N3CCN(CC3)C4CCCCC4,20.5
TRAIN_1042,CC1CN2C=CN=C(N3CCN(CC3)C(=O)Cc4c(F)cccc4Cl)C2=N1,10.7
TRAIN_1043,CC1=C(C(=O)NCCNC(=O)C2=C(C)OC(=O)C=C2C)C(=CC(=O)O1)C,0.5
TRAIN_1044,Oc1c2ccc(nc2nn1c3ccccc3)c4ccc[nH]4,2.66
TRAIN_1045,COc1ccccc1OCc2nc3cc(C)cc(C)c3[nH]2,78.3
TRAIN_1046,COC1CCOC2(CCN(CC2)C(=O)Cc3c(C)onc3C)C1,15.5
TRAIN_1047,OCCOCCNc1nc(nc2sc(cc12)c3ccccc3)c4ccccc4,39.4
TRAIN_1048,CN(C)c1ccc(cc1)C(NC2=NC(=O)C(CC(=O)Nc3ccc(cc3)C(=O)O)S2)C4=C(O)NC(=O)NC4=O,19.6
TRAIN_1049,CCN(CCCNC(=O)c1sc2ncccc2c1n3cccc3)c4ccccc4,6.71
TRAIN_1050,COc1ccc(cc1)c2nc3N[C@H]4CCCC[C@H]4C5(CCCCC5)n3n2,18.0
TRAIN_1051,COc1ccc(NC(=O)Nc2cc(ccc2N3CC4CC(C3)C5=CC=CC(=O)N5C4)C(=O)NCCc6ccc(Cl)cc6)c(OC)c1,79.0
TRAIN_1052,CCCn1c(nc2cccnc12)C3CCN(C3)S(=O)(=O)c4cnn(CC)c4,13.1
TRAIN_1053,Oc1cc(O)c2sc3nc(ccc3c2n1)c4ccccc4Cl,12.9
TRAIN_1054,COC(=O)C1=C(C)S\C(=N\C(=O)C2N3C(SC2(C)C)c4ccccc4C3=O)\N1,33.9
TRAIN_1055,COC(=O)c1c(\N=C\N(C)C)c(C#N)c2CCCCn12,8.58
TRAIN_1056,Cc1n[nH]c(C)c1CNC(=O)C2CCN(CC2)C(=O)c3ncn4CC(OCc34)c5ccc(F)cc5,60.3
TRAIN_1057,CCOC(=O)CSc1nnc(CN2C(=O)c3cccc4cccc(C2=O)c34)n1CC=C,15.3
TRAIN_1058,OC(=O)C1C2OC(C=C2)C1C(=O)Nc3nccs3,19.0
TRAIN_1059,Cc1cc(C)cc(NC(=O)c2oc3ccc4OC5(CCCCC5)CC(=O)c4c3c2C)c1,46.5
TRAIN_1060,COc1ccc(cc1)C2=Nc3ccc4ccccc4c3NC(=N2)c5ccccc5,15.4
TRAIN_1061,[Br-].COc1ccc(cc1)[N+]2=C3CCCCCN3C(O)(C2)c4ccc(OC(F)F)cc4,10.2
TRAIN_1062,CC(C)(C)c1ccc(cc1)C(=O)Nc2cc(ccc2N3CCOCC3)n4cnnn4,51.1
TRAIN_1063,Cc1ccc(cc1S(=O)(=O)N(Cc2ccccc2)Cc3ccccc3)c4ccc5nnc(C)n5n4,63.0
TRAIN_1064,CN(C)CCSc1nnc2c3c(C)c(C)sc3n4c(SCCN(C)C)nnc4n12,21.9
TRAIN_1065,CCN1C[C@]2(COC)CC[C@H](O)[C@@]34C5C[C@@H]6[C@H](C[C@](O)([C@@H](CC23)[C@@H]14)C5[C@H]6OC(=O)C)OC,16.3
TRAIN_1066,CCOC(=O)C1=C(N)OC2=C(C(=O)OC(=C2)C)C13C(=O)N4c5c(cc(F)cc35)C(C)CC46CCCC6,42.1
TRAIN_1067,Cc1ccc(cc1)S(=O)(=O)n2cc3Cc4cccc(CC=C)c4Oc5cc(cc2c35)[N+](=O)[O-],64.2
TRAIN_1068,Clc1ccc(cc1)c2nc3ncccn3c2Nc4ccccc4,28.4
TRAIN_1069,Cc1ccc(C)c(CN2C(=O)C3CCCC3=Nc4cc(C)c(C)cc24)c1,71.9
TRAIN_1070,COC(=O)CN1N=Cn2c(cc3sccc23)C1=O,9.68
TRAIN_1071,CC1(C)CC2CC(C)(CN2c3ccc(cc3[N+](=O)[O-])N4C(=O)C5C6CC(C=C6)C5C4=O)C1,82.8
TRAIN_1072,Cn1c(CN2C(CC3(CCOCC3)C2=O)c4nnnn4C(C)(C)C)nc5ccccc15,24.5
TRAIN_1073,COc1ccc(cc1)c2csc(n2)C3=C(O)CN(CCCc4onc(n4)C(C)C)C3=N,27.3
TRAIN_1074,Fc1ccc(cc1Cl)N2C=Cn3cc(nc3C2=O)c4ccccc4,14.4
TRAIN_1075,CC1=C(C(=O)N2C[C@H]3C[C@H](C2)[C@H]4CCCC(=O)N4C3)C5(CCCCC5)OC1=O,16.2
TRAIN_1076,CC1CCC(CC1)NC(=O)c2ccc(CN3C(=O)NC4(CCS(=O)(=O)CC4)C3=O)cc2,7.13
TRAIN_1077,O=C(N1CCc2ccccc2C1)c3ccc4c(c3)N(Cc5ccccc5)C(=O)c6ccccc6S4=O,42.7
TRAIN_1078,COc1cc(Cl)c(C)cc1NC(=O)Cn2ncc3c(ncnc23)N4CCN(CC4)c5ccccn5,15.2
TRAIN_1079,CCC(N1N=C(CC)n2c(cc3oc(C)cc23)C1=O)C(=O)NC4CCCc5ccccc45,75.4
TRAIN_1080,Oc1ccc(cc1)C2c3c(Nc4nnnn24)c(O)nnc3c5ccc(F)cc5,20.3
TRAIN_1081,Cc1ccc(s1)C2Nc3ccccc3NC4=C2C(=O)CC(C4)c5cccs5,74.2
TRAIN_1082,Cc1cccc(NC(=O)C2CCCN(C2)S(=O)(=O)c3c[nH]c(c3)C(=O)N4CCCC4)c1C,35.5
TRAIN_1083,O=C1N(C=Cc2c1cnc3ncnn23)c4nnc[nH]4,35.7
TRAIN_1084,Cl.CC1CCC2(CC1)NCCN=C2NCc3cc(F)cc(F)c3,39.6
TRAIN_1085,CC1CCN(CC1)S(=O)(=O)C2=CN3C(=O)N(C)N=C3C=C2,12.0
TRAIN_1086,Cc1ccccc1C2=NN3C(=O)C=C(N=C3S2)N4CCN(CC4)C(=O)c5ccccc5,70.3
TRAIN_1087,COc1ccc(cc1)C2NC(=S)NC34Oc5c(O)c(O)ccc5C(C3CCCC24)c6ccc(OC)cc6,92.2
TRAIN_1088,CC(CCc1ccccc1)NC(=O)c2cc(C)nc3c2c(C)nn3c4cccc(Cl)c4C,33.1
TRAIN_1089,[I-].Cc1ccc(N2C(=O)C[n+]3ccccc3C2(C)C(=O)Nc4c(C)cccc4C)c(C)c1,27.7
TRAIN_1090,CC(C)c1ccc2NC(=O)C(=Cc2c1)CNc3ccc4[nH]ncc4c3,86.9
TRAIN_1091,CCOC(=O)Cc1csc(NC(=O)C2CCCN(C2)c3ncnc4c3nc5CCCCCn45)n1,63.7
TRAIN_1092,CCOC(=O)CC1(CCCCC1)NC(=O)N2CCC3(CC2)Nc4ccccc4n5cccc35,80.1
TRAIN_1093,COc1cccc(Cn2nnc3cc(ccc23)C(=O)N4CCC5(CC4)OCCO5)c1,64.0
TRAIN_1094,COCCn1cc2CCN(Cc3cccc1c23)C(=O)Nc4ccccc4C(F)(F)F,76.4
TRAIN_1095,COc1cccc(c1)c2nc3cnccn3c2NCCC(=O)Nc4ccc5OCCOc5c4,95.1
TRAIN_1096,Cc1cc2c3N(C(=O)C4(NC(=O)c5ccccc5N4)c3c1)C6(CCCCCC6)CC2(C)C,63.7
TRAIN_1097,CSc1nnc(s1)N2C(=C(C#N)C3(C(=O)Nc4ccc(F)cc34)C5=C2CC(C)(C)CC5=O)N,37.3
TRAIN_1098,CCCCN1CCN(Cc2nc3nc(C)cc(N4CCCC4)n3n2)CC1,28.0
TRAIN_1099,COc1ccc(cc1)N2CCN(CC(O)c3ccc4NCCc4c3)CC2,22.3
TRAIN_1100,CNc1cc(c2csc(CN3CCNCC3)c2)c4cc[nH]c4n1,25.7
TRAIN_1101,CCOC(=O)c1cc2C(=O)N(c3ccc(C)c(Cl)c3)C(C)(Cn2n1)C(=O)NCCCOC,30.3
TRAIN_1102,O=C(N1CCc2cc(CNS(=O)(=O)c3cccc4nsnc34)ccc12)c5ccccc5,50.1
TRAIN_1103,Cc1c([nH]c2CC(C)(C)CC(=O)c12)C(=O)N3CCCC3c4ccc5OCCOc5c4,76.6
TRAIN_1104,CC(C)c1ccc(cc1)C2C(=C(C)N=C3C2=C(O)c4ccccc34)C#N,39.2
TRAIN_1105,Nc1c(sc2nc(O)c(cc12)C(=O)O)C(=O)N(c3ccccc3)c4ccccc4,20.6
TRAIN_1106,CC1CC(C)(C)N2C(=O)C3(C(=C(N)Oc4[nH]nc(C)c34)C#N)c5cc(OC(=O)c6ccccc6)cc1c25,37.2
TRAIN_1107,CC(=C)Cn1c(cc2ccsc12)C(=O)N3CC4(C)CC3CC(C)(C)C4,78.7
TRAIN_1108,CCOCC(=O)N1CCCN(CC1)C2=NS(=O)(=O)C(=C2C)c3ccc(C)c(C)c3,52.0
TRAIN_1109,C\C(=C/1\C(=NC(=O)N(C2CCCCC2)C1=O)O)\NN3CCCCCC3,75.3
TRAIN_1110,Cn1c(CN2CCN(CC2)C(=O)c3ccccc3)nc4cc(NC(=O)c5ccccc5[N+](=O)[O-])ccc14,28.5
TRAIN_1111,Cc1nn(c2ccc(O)nn2)c3N=C(O)CC(c4ccccc4OCC=C)c13,60.0
TRAIN_1112,CC1=CC2=C(C(CC(=O)O2)c3cc4cccc(C)c4nc3O)C(=O)N1CCc5ccc(O)cc5,38.9
TRAIN_1113,Cc1nnsc1C(=O)Nc2onc3CSCc23,19.8
TRAIN_1114,Cc1ccc(cc1)C2=CC(c3cccc(Cl)c3)n4ncnc4N2,44.1
TRAIN_1115,COCCn1nc(C)c(c1C)c2cc(n[nH]2)C(=O)O,16.5
TRAIN_1116,CCOC(=O)C1CCN(CC1)C(=O)C2COC3(CCN(CC3)C(=O)CC(C)(C)C)N2C(=O)c4cccc(C)c4,42.1
TRAIN_1117,CCCN(CCC)CCCN1C(C(=O)NC2CCCC(C)C2C)[C@]34O[C@H](C=C3)C([C@@H]4C1=O)C(=O)Nc5ccc(F)c(Cl)c5,58.3
TRAIN_1118,CCOC(=O)CC1=CC(=Nc2ccccc2N1)SCC(=O)N3CCN(CC3)c4ccccc4F,65.9
TRAIN_1119,CCOC(=O)C1=Cc2c(C)n(c(C)c2C=CC1=O)c3ccccc3,47.0
TRAIN_1120,COCCNC(=O)C1=CN=C2SC=C(N2C1=O)c3ccc(C)cc3,5.58
TRAIN_1121,CN(C)\C=C\C(=O)c1ccc2CCc3cccc1c23,7.0
TRAIN_1122,CCN(CC)CCN1C(=S)SC2=C1N=C(SCC(=O)Nc3ccc(cc3)N(C)C)N(C2=O)c4ccccc4OC,86.5
TRAIN_1123,Cc1noc2nc(cc(C(=O)\N=C\3/NN=CS3)c12)C4CC4,30.9
TRAIN_1124,CN1CCCN(CC(=O)N2CCN(CC3CCCO3)CC2)CC1,34.5
TRAIN_1125,CC(C)c1cc(nc(n1)C(F)(F)F)c2ccc(O)cc2,67.4
TRAIN_1126,OCc1oc(cc1)c2ncnn2c3ccc4CCCc4c3,55.2
TRAIN_1127,CC(C(=O)N(C)Cc1cnn(C)c1C)n2nc(c(Cl)c2C)C(F)(F)F,67.8
TRAIN_1128,CCCc1cc(Sc2ccc(NC(=O)Nc3ccc(OC)c(OC)c3)cc2)n4ncnc4n1,75.1
TRAIN_1129,Cc1cccc(c1)C(=O)NN\C=C\C(=O)c2ccccc2,49.4
TRAIN_1130,COC(=O)\C(=C(/C=C/C=C/C=C/N(C)C)\N(C)C)\C(=O)C,33.0
TRAIN_1131,OCCn1nc(nc1c2ccc(cc2)c3cc[nH]n3)C4CCCC4,35.3
TRAIN_1132,COc1ccc(cc1OC)N(CC(=O)NC2CCCC2)C(=O)Cn3nnc(n3)c4cccs4,67.7
TRAIN_1133,Cc1cnccc1NCCn2ccnc2c3ncc[nH]3,23.8
TRAIN_1134,Cc1nc2ccc(cc2s1)n3nc(nc3CC4CCOC4)c5ccncc5,93.1
TRAIN_1135,Clc1ccccc1C2(CCNCC2)c3ccnc(n3)c4c[nH]c5ccccc45,68.7
TRAIN_1136,CCc1ncc(cn1)C(=O)N(C)CCc2cn[nH]c2,11.1
TRAIN_1137,Cc1cccc(Nc2ncnc3c2c(C)c(C)n3CCO)c1C,30.5
TRAIN_1138,Cc1ccc2oc(SCc3noc(CCC(=O)Nc4nncs4)n3)nc2c1,28.6
TRAIN_1139,COc1ccc2c(C)nc(NC3=NC(C)(C)CC(=N3)C)nc2c1,42.6
TRAIN_1140,CCc1nc2c(c(C)c(C)n2c3cccnc3)c(N)c1C,85.3
TRAIN_1141,CCCCSc1nc(N)cc(n1)N2CCC3(CCNC(=O)CC3)CC2,46.5
TRAIN_1142,C(Cn1cnc(c2ccccc2)c1c3ccc(cc3)n4cncn4)N5CCCC5,88.3
TRAIN_1143,Nc1nc(CCNCC2(O)CCCNC2)cs1,10.5
TRAIN_1144,Cc1ccc(F)c(C(=O)N2C[C@H]3CC=CC[C@H]3C2)c1F,37.6
TRAIN_1145,c1ccc(cc1)c2nc[nH]c2c3ccc(s3)c4ccn[nH]4,94.6
TRAIN_1146,Cc1nccn1CCCC(=O)N[C@@H]2CCNC[C@H]2O,12.5
TRAIN_1147,N(\N=C\C=C\c1ccccc1)c2nncn2\N=C\C=C\c3ccccc3,45.9
TRAIN_1148,COc1ccc(CN2CCC3=C(C2)C(=O)NC(=N3)SCc4c(F)cccc4Cl)cc1,74.6
TRAIN_1149,OCc1oc(CN2CCC(CC2)c3cc(n[nH]3)c4ccccc4Cl)cc1,26.1
TRAIN_1150,CCOC(=O)CCCSc1nc2CCC(C)Cc2c(c1C#N)C(F)(F)F,32.6
TRAIN_1151,OCCN1CCN(CC1)C2CS(=O)(=O)CC2O,29.0
TRAIN_1152,O=C(CC1=C(CCC1=O)c2ccccc2)NC3CCOC4(CCOCC4)C3,24.6
TRAIN_1153,CN1CCN(C)C2(CCN(CC2)C(=O)c3cc(C)nc4c(C)cc(C)cc34)C1,27.7
TRAIN_1154,Cc1nccn1c2ccc(nn2)c3ccnc4c3ccn4C,25.3
TRAIN_1155,Cc1nc(C)c2CC(CN3CCc4[nH]c(nc4C3)c5ccccc5)Oc2n1,39.5
TRAIN_1156,Nc1nc2CCN(Cc2s1)C(=O)C3CNCCO3,14.9
TRAIN_1157,COC(=O)c1cc(C)nc2N(C)C(=O)N(Cc3nc(oc3C)c4ccc(cc4)C(C)C)C(=O)c12,55.2
TRAIN_1158,CN1C(=O)CN(NS(=O)(=O)c2cc(Cl)ccc2Cl)C1=O,31.8
TRAIN_1159,CCn1cc(CN2CCOc3ccc(cc3C2)C4=Cc5ccccc5C4)c(C)n1,69.4
TRAIN_1160,O=C(CCCN1c2cccc3cccc(c23)S1(=O)=O)N4CCOCC4,45.4
TRAIN_1161,CN1C=C(C=CC1=O)C(=O)N2C[C@H]3CC[C@@H](C2)C(=O)N3CC4CCC4,38.7
TRAIN_1162,CC(N(C)C)c1ccccc1C(O)(c2ccccc2)C(C)(C)C,72.9
TRAIN_1163,COc1c(F)cc(cc1Cl)c2cn(CCN3CCNCC3)nn2,31.6
TRAIN_1164,Cc1nc[nH]c1c2nccn2c3ccc(cc3)c4nc5ccccc5[nH]4,70.5
TRAIN_1165,Cc1cccc(c1)c2ncc(C(=O)N3CCOC(C3)c4ccccc4)c(O)n2,34.0
TRAIN_1166,COC(=O)c1cc(Cl)c(NC(=O)c2cc(OC)c(OC)c(OC)c2)cc1OC,70.3
TRAIN_1167,Cc1cc2OC(=CC(=O)c2cc1C)C(=O)NCC(N3CCCC3)c4ccc(cc4)C(C)(C)C,69.2
TRAIN_1168,CCc1noc(C)c1CSCC2=NC(=CC(=O)N2)C(F)(F)F,44.4
TRAIN_1169,CC1CCC2(CC1)OCC(CNC(=O)c3nc(C)n(n3)c4nnc([nH]4)C(F)(F)F)O2,38.6
TRAIN_1170,O=S(=O)(c1ccc(cc1)C2CCCCC2)n3ccnc3,34.6
TRAIN_1171,CN1CCC2(CC1)CN(CC(=O)N3CCNC(C3)c4ccccc4)C(=O)C2,35.1
TRAIN_1172,Cc1csc2ncnc(c3cccc4[nH]ccc34)c12,85.4
TRAIN_1173,CN1C[C@H]2CNC[C@]2(C1)C(=O)NCCc3nc(C)c(Cl)s3,38.5
TRAIN_1174,O=C(NC[C@@H]1CCCO1)Nc2ccc3OC=CC(=O)c3c2,26.7
TRAIN_1175,Cc1ccc(cc1)C2(CCCC2)c3noc(Cn4cnc(C)c4)n3,92.5
TRAIN_1176,CO[C@H]1CNC[C@@H]1Nc2cc(C)nc3c(C)c(C)nn23,63.7
TRAIN_1177,CCc1ccc(cc1S(=O)(=O)Nc2ccc(C)cc2C)C3=NNC(=O)C4=C3CCCC4,92.1
TRAIN_1178,Clc1nc2sc3CCCc3c2c4ncnn14,33.8
TRAIN_1179,C[C@@H]1CN(CC[C@@]1(O)C2CCC2)c3cnc(C)c(C)n3,26.9
TRAIN_1180,NC(=O)c1cc2CCCc2nc1N3CCC(CC3)c4nc5cc(F)ccc5[nH]4,0.5
TRAIN_1181,CN(Cc1cnn(C)c1)c2cc([nH]n2)c3ccccc3,52.8
TRAIN_1182,CN1C[C@@H]2CC[C@H](C1)N(Cc3c[nH]nc3C4CCCCC4)C2,48.2
TRAIN_1183,CC(CC1CCCCC1)NCc2c(C)onc2C,35.5
TRAIN_1184,Cc1ccc(cc1C)n2cc(CN3CCCC(C3)c4ccncn4)cn2,46.8
TRAIN_1185,OCC#Cc1ccc(s1)c2cn(CCn3cccn3)nn2,45.0
TRAIN_1186,CC(C)(C)COC(=O)N1C[C@@H](F)C[C@H]1CNS(=O)(=O)C,37.2
TRAIN_1187,O=C1NC=NC2=C1CN(CC2)c3nc(\C=C\c4ccccc4)nc5sc6CCCCc6c35,70.5
TRAIN_1188,CN(C)c1nc2cc(sc2n1c3ccc(C)cc3)C(=O)NCC=C,85.4
TRAIN_1189,CN1C(=O)N(C)c2c(cn3N=C(CC(c4ccccc4)c23)c5ccccc5)C1=O,50.7
TRAIN_1190,CN1C[C@@H]2CC[C@H](C1)N(C2)C(=O)c3ccc(N4CCOCC4)c(C)c3,30.0
TRAIN_1191,Cc1nc2c(cnn2c3CC(C)(C)CC(=O)c13)C#N,29.5
TRAIN_1192,Oc1cccc(c1)C2CCN(CC2)C3CCC4(CCNCC4)CC3,25.5
TRAIN_1193,CC(Cc1cnccn1)N(C)Cc2oc(Cl)cc2,27.2
TRAIN_1194,Cc1oc(cc1)C(Cn2ccnc2c3cccc(O)c3)N4CCOCC4,27.0
TRAIN_1195,CCC(C)NC(=O)NCc1cc2CN(CCCn2n1)C3CCCCC3,16.7
TRAIN_1196,Cc1ccc(c2cnc(c(C)c2)n3cnnc3)c(c1)n4cccn4,42.1
TRAIN_1197,CCOc1ccc(cc1)C(=O)CN2N=C3N(C(C)C)C(=O)c4ccc(cc4N3C2=O)C(=O)NC(C)C,52.8
TRAIN_1198,COc1ccccc1n2nc(CC3CCN(C)CC3)nc2C4(C)CCCO4,34.3
TRAIN_1199,CCOC(=O)C1CSCCN1Cc2ccc(cc2)C(=O)N,13.5
TRAIN_1200,CCN1CCC(CC(=O)NC(C)c2nncn2C3CCCC3)CC1,4.08
TRAIN_1201,COc1ccc(CN(C)Cc2onc(c2)c3ccccn3)cn1,9.66
TRAIN_1202,Fc1cccc(F)c1Cn2cc(nn2)C(=O)N3CCc4sccc4C3,0.5
TRAIN_1203,NCc1ccc(F)c(c1)c2ccccc2c3ccccc3,58.5
TRAIN_1204,OC1CC(N(C1)C(=O)CN2C(=O)C=Nc3ccccc23)c4cccc(c4)C(F)(F)F,29.2
TRAIN_1205,CC(C)N1NC=C/C/1=N\C(=O)C(C)Sc2nc(C)nc3ccccc23,23.4
TRAIN_1206,CC(C)CN1C=CN=C(NCCc2cncn2C)C1=O,64.6
TRAIN_1207,CCCc1cc([nH]n1)C(=O)N2CCN(CC2)C3CCOCC3,15.4
TRAIN_1208,CC1(C)CC(CCO1)C(=O)N2CCOc3c(C2)cc(cc3OCCc4cccs4)c5cccnc5,80.4
TRAIN_1209,COc1ccc(cc1OC)C(CC(=O)N)C2=C(Cc3ccc4OCCc4c3)NNC2=O,28.8
TRAIN_1210,Fc1cc2nc(SCCN3C(=O)Oc4cccnc34)[nH]c2cc1F,37.1
TRAIN_1211,Cc1cccc(OCCN2C=Nc3c(cnn3c4cccc(c4)C(F)(F)F)C2=O)c1,52.4
TRAIN_1212,Clc1ccccc1\C=N\OCc2ccccc2C#N,0.5
TRAIN_1213,CC(C)N(c1ccc(Nc2ccccc2)cc1)S(=O)(=O)c3ccc(C)c(c3)C(=O)N,84.1
TRAIN_1214,Cc1ccc2ncc(CNCc3ccc(C)nc3N4CCCC4)n2c1,81.5
TRAIN_1215,CC(Sc1nnc([nH]1)c2cccs2)c3nc(C)cc(O)n3,36.6
TRAIN_1216,Cc1oc(Cn2cc(CCO)c(n2)C(F)(F)F)nc1C,15.3
TRAIN_1217,Cc1nc(NCc2nc(cs2)C(C)(C)C)c3c(C)nn(C)c3n1,93.5
TRAIN_1218,CC(CNCc1cc(C)cc(CN2CCC(C)CC2)c1C)n3cncn3,55.2
TRAIN_1219,Cc1ccc(cc1)c2noc(CCC(=O)N3C=CC=C/C/3=N\C4CCCCC4)n2,76.3
TRAIN_1220,CC(C)(C)OC(=O)Nc1scnc1C2CCCC2,26.4
TRAIN_1221,Fc1ccc(cc1)n2cc(c3ccccc3)c4c(Cl)ncnc24,16.7
TRAIN_1222,O=C1OCCN1c2cccc(CNc3oc4ccccc4n3)c2,49.6
TRAIN_1223,C(c1ccccn1)n2ccc(Nc3ncnc4ccsc34)n2,47.8
TRAIN_1224,Cc1ccc(C)c(NN\C=C/2\C(=O)NC(=O)c3ccccc23)c1,74.1
